Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Instructions_Loop.ran,Top,Top_Bottom,TBMT_int,Middle_Top,Middle,Middle_Bottom,Bottom_Top,Bottom_Middle,Bottom,Photo,Mid_Photo,participant,session,date,expName,psychopyVersion,OS,frameRate,Redo_Instructions_Resp.keys,Redo_Instructions_Resp.rt,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Redo_Instructions_Loop.ran,Practice_Responding.keys,Practice_Responding.corr,Practice_Responding.rt,Repeat_Loop.thisRepN,Repeat_Loop.thisTrialN,Repeat_Loop.thisN,Repeat_Loop.thisIndex,Repeat_Loop.ran,Practice_Loop.thisRepN,Practice_Loop.thisTrialN,Practice_Loop.thisN,Practice_Loop.thisIndex,Practice_Loop.ran,Prac_Scene,Scale,Prac_Ans,PracticeText,Encoding_Resp.keys,Encoding_Resp.rt,Item_Mem_Response,Item_Conf_Response,Src_LoopRun,Src_Resp.keys,Src_Resp.rt,Source_Mem_Response,Source_Conf_Response,Src_Blocks.thisRepN,Src_Blocks.thisTrialN,Src_Blocks.thisN,Src_Blocks.thisIndex,Src_Blocks.ran,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Blocks.ran,Rec_Scene,RecAns,Src_Scene,SrcAns,Group_Order.thisRepN,Group_Order.thisTrialN,Group_Order.thisN,Group_Order.thisIndex,Group_Order.ran,blockFile,Src_blockFile
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.789,0,3,0,,,,,,,,,,0,19,19,19,1,E1-3068_Rec.png,0,E1-3068_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,BlockTen.csv,Src_BlockFour.csv
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.246,0,3,0,,,,,,,,,,0,0,0,0,1,N2-2606_Rec.png,1,N2-2606Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.19,1,3,1,d,1.417,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,E2-9410_Rec.png,1,E2-9410Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.024,0,3,0,,,,,,,,,,0,2,2,2,1,N1-9070_Rec.png,0,N1-9070_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.887,0,3,0,,,,,,,,,,0,3,3,3,1,E2-9340_Rec.png,1,E2-9340_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.359,1,3,1,d,1.322,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,N2-7560_Rec.png,1,N2-7560Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.722,0,3,0,,,,,,,,,,0,5,5,5,1,E2-2900_1_Rec.png,1,E2-2900_1Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.105,0,3,0,,,,,,,,,,0,6,6,6,1,N2-7550_Rec.png,1,N2-7550_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.831,0,3,0,,,,,,,,,,0,7,7,7,1,N1-5390_Rec.png,0,N1-5390Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.825,0,3,0,,,,,,,,,,0,8,8,8,1,E1-3150_Rec.png,0,E1-3150_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.123,1,3,1,s,1.132,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,E2-9582_Rec.png,1,E2-9582Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.65,0,3,0,,,,,,,,,,0,10,10,10,1,E2-9420_Rec.png,1,E2-9420_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.051,0,3,0,,,,,,,,,,0,11,11,11,1,N1-2485_Rec.png,0,N1-2485_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.36,1,3,1,j,0.933,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,N2-7491_Rec.png,1,N2-7491Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,k,1.94,1,2,1,j,1.765,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,E1-2691_Rec.png,0,E1-2691Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.429,1,3,1,j,1.298,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,N1-7640_Rec.png,0,N1-7640_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.507,1,3,1,j,1.365,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,E1-9253_Rec.png,0,E1-9253_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,2.356,1,3,1,j,1.303,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,N2-6570_2_Rec.png,1,N2-6570_2Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,k,2.512,1,2,1,d,2.199,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,E1-9250_Rec.png,0,E1-9250Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.393,0,3,0,,,,,,,,,,0,18,18,18,1,E1-9600_Rec.png,0,E1-9600_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.993,0,3,0,,,,,,,,,,0,19,19,19,1,N1-1947_Rec.png,0,N1-1947_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,BlockEleven.csv,Src_BlockFive.csv
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.646,0,3,0,,,,,,,,,,0,0,0,0,1,E1-9810_Rec.png,0,E1-9810Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.892,0,3,0,,,,,,,,,,0,1,1,1,1,N1-2593_Rec.png,0,N1-2593Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.721,0,3,0,,,,,,,,,,0,2,2,2,1,E1-9830_Rec.png,0,E1-9830_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,k,1.355,1,2,1,l,1.721,1,3,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,N2-2200_Rec.png,1,N2-2200_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.108,0,3,0,,,,,,,,,,0,4,4,4,1,N1-8041_Rec.png,0,N1-8041Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.941,0,3,0,,,,,,,,,,0,5,5,5,1,E1-9180_Rec.png,0,E1-9180Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,k,1.587,1,2,1,a,2.082,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,N2-2620_Rec.png,1,N2-2620_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.541,1,3,1,d,1.806,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,E2-3266_Rec.png,1,E2-3266_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.358,0,3,0,,,,,,,,,,0,8,8,8,1,N2-2270_Rec.png,1,N2-2270Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.918,0,3,0,,,,,,,,,,0,9,9,9,1,N1-2240_Rec.png,0,N1-2240_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.943,0,3,0,,,,,,,,,,0,10,10,10,1,N2-5779_Rec.png,1,N2-5779Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.875,0,3,0,,,,,,,,,,0,11,11,11,1,E1-1274_Rec.png,0,E1-1274Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,k,1.789,1,2,1,j,1.113,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,E2-9921_Rec.png,1,E2-9921_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.266,0,3,0,,,,,,,,,,0,13,13,13,1,E1-2717_Rec.png,0,E1-2717Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,1.786,0,3,0,,,,,,,,,,0,14,14,14,1,N1-5994_Rec.png,0,N1-5994_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,0.797,0,3,0,,,,,,,,,,0,15,15,15,1,N1-5410_Rec.png,0,N1-5410Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,2.022,1,3,1,j,1.271,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,E2-2683_Rec.png,1,E2-2683_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,2.001,1,3,1,s,2.346,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,N2-2579_Rec.png,1,N2-2579_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,a,3.236,0,3,0,,,,,,,,,,0,18,18,18,1,E2-6243_Rec.png,1,E2-6243Real.png,1,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,l,1.687,1,3,1,j,1.617,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,E2-9424_Rec.png,1,E2-9424_SrcRec.png,0,,,,,,,
,,,,,,,,,,,,,,,,184,1,2023-05-16_12h01.47.791,Online_SceneSrcMD_R,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,BlockTwelve.csv,Src_BlockSix.csv
